id,business_id,text,rating
i-YDaruPhcb489uouUxNRw,emm90bgqh6-QZ8m3IZ_H9g,"This was my 4th time at Kasai and probably the best. 
We were seated immediately, received personal attention and everyone had a great time. 
Of course, the...",5
Wa-12cnNGYPvYQTMHC22Pg,emm90bgqh6-QZ8m3IZ_H9g,"So, we came here again with the family to celebrate my birthday and all seemed well. We did take a while to place our orders, but finally did. We also were...",4
p1KM8YqhbSO_wr7OwodaJQ,emm90bgqh6-QZ8m3IZ_H9g,Decided it was time to finally write a review considering my recent experience at Kasai this past motzei shabbos. Coming motzei shabbos is an extremely...,4
EGp0tQHEOpcSTSBYlsg-fw,M0BQ0_tPbrwsiwKELIL1fw,"Yum! They serve a delicious variety of Thai curries, Chinese food, and Japanese food. I think because they serve such an eclectic selection, nothing is...",4
eVFsrglh_M5pMNdyZU7EMw,M0BQ0_tPbrwsiwKELIL1fw,Food is always good here. We've tried almost everything in the menu. Definitely not cheap! But can count on it to be delicious,5
cq2asRqSw-8-UoVE1CQJ5g,M0BQ0_tPbrwsiwKELIL1fw,I dont even know where to start with this. see 4 stars so i order for delivery. the rice have no flavor and most of the grain are dry hard. the King Crab...,3
yZCny_xpvkaDFvGIlYhWbg,sCdHhISHDQ34_j4Z3u8MWw,It was our third night of the cruise and we had an overnight in Bermuda. What a great way to dine after snorkeling today you want to eat fresh fish! Perfect...,5
plYckvhcniHzj8-AkutHLQ,sCdHhISHDQ34_j4Z3u8MWw,"We booked this place for our second speciality dining night on an 8-night cruise to the Bahamas.

The initial reservation process was easy through the Royal...",1
kHOGQqFulsbxHjNBKUeDeA,sCdHhISHDQ34_j4Z3u8MWw,"Exceptional customer service.

When you're out at sea, you can get pulled in so many directions with activities and lounging. My wife was on a lounge chair...",5
hR46YIjejSh5qhiz-8ffGA,PqX9bDlDCc6qOZd2vw4tYw,We went to this place in chelsea market during the pandemic and were very impressed with the food. While we did not understand how much exactly the food was...,5
bCIuJqUvH4hPITkrxCCZUA,PqX9bDlDCc6qOZd2vw4tYw,"I had a decent bowl of spinach here paired with a delightful unsweetened lemongrass hibiscus drink.

The tofu protein choice is not my favorite despite my...",4
oixtB06wIAhcoTyb8ZEBSg,PqX9bDlDCc6qOZd2vw4tYw,"I was in the Chelsea Market today and decided to try something slightly different. Takumi Taco was a pleasant surprise. I had a Japanese Curry Beef taco, A...",4
hrXvT0W5yrWSuk81MDLk2Q,AkE_fPQPzp4k2HZPuilt8Q,"If this is the same establishment than the one on 36th, then check out their 2-star average reviews for an idea: mediocre. Quality of their rolls is meh and...",3
nJNsNE4re0zO8pliGoz7nQ,vK7iadpR_2eyb62d0LlviQ,"Tomo is one of those places where you make up a reason to return- for the friendly staff, for the fresh sushi, for the delicious and creative starters, and...",5
o8zzKNSg_KzR6Jrt6Ft-iA,vK7iadpR_2eyb62d0LlviQ,Very good sushi and spring rolls. Never wait for long for an order.  Will continue to order from this place,5
Vm9AXOE3a9F1gTDfgG3pUQ,vK7iadpR_2eyb62d0LlviQ,I have been eating at this place for 20 years.  I learned how to use chopsticks in this place.  And yes management has changed several times.  And no I...,4
8E0Le1O--ZE-uKcnUFB8mg,lc2VvWOFNyTGEkqRMguxKw,I've been ordering from them since 2017 and I love the quality of the food everytime. I'm actually waiting for a lunch order right now lol.,5
9NO0vQOW-Uzj-8OZr5ROqA,lc2VvWOFNyTGEkqRMguxKw,This place is decent. I went In there around 3 pm on a whim because I was hungry and saw the sign. I got the seafood boil (shrimp in a bag) for under $25. I...,3
j-RTti5_DJiy9705VF7VcQ,lc2VvWOFNyTGEkqRMguxKw,We ordered DoorDash from here while In NYC for a weekend and it was delicious!!!! I had the filet and shrimp with fried rice and vegetables and it was so yummy!,5
MkywhfJgwB3Y3CicHy1lIA,xdcEf8tpzHDufen-u7jReQ,Loving the 007 !!!! I do think its amazing sushi and I'm really glad they are open in COVID time ! The only thing I have to mention is that they change...,3
MBSdi4SdUYXqST_EdlafAw,xdcEf8tpzHDufen-u7jReQ,I'm so glad this bar opening. I'm looking for a place to hangout for long time.nice drink nice bar definitely gonna come back soon,5
57hz7yHLw2BL-jUxvlAC1Q,oRPDV_LGdTLwFOhmyaSK0w,"The sushi and other menu items are tasty but the place itself is rather small. Feels a little cramped. However, the prices are fair and the service is...",5
Mu07jaQYJ2D2HEhW2fyvJA,oRPDV_LGdTLwFOhmyaSK0w,This place is the greatest sushi place in the country. I have only been coming here for a couple of months but I can't stay away. I come back here every...,5
62Nj1_YNHWVg2uCGoV2syg,oRPDV_LGdTLwFOhmyaSK0w,Amazing sushj.   We discovered this during lockdown so have never had the pleasure of sitting down but can say that the sushi is amazing and the service has...,5
zhSe93Y_INrNSC9lo47L4w,ZF-pkWLcWEK3K3DXssFj8g,"My go to Chinese AND sushi delivery/takeout. 

I've tried the salmon and tuna sushi, sesame chicken, general tso, sweet and sour... everything I have tried...",5
xB7B_PREIyhGGSInIYjbqQ,ZF-pkWLcWEK3K3DXssFj8g,I am surprised I have never reviewed this place. I order at least once a week from them. They always hit the spot when I have a Chinese take out craving....,5
4nhOXy5vIWDzeh4XpnMSeg,ZF-pkWLcWEK3K3DXssFj8g,Great Chinese takeout! The food is not super greasy but just greasy enough for chinese takeout. I ordered during the covid 19 pandemic and they delivered...,5
bGmBeR8Nw85BejR6BOBzeQ,olnGLt_2PH7ndwDyId-vzg,"Had a mixed delivery experience but going to keep at 4 given how good the good items were.

TGG definitely seems to excel at specialty rolls. My partner's...",4
5JO9v-aMdBq3hofD0KCBHw,olnGLt_2PH7ndwDyId-vzg,"This is our go to place for ordering sushi takeout. They have a great lunch special . You get 3 rolls of your choice and either a small sales or soup. 
The...",4
nHmyew-lquoD_bvCzH0S-w,olnGLt_2PH7ndwDyId-vzg,"For the past month, I've been getting the 3-roll lunch special once a week, trying different rolls each time, and I can say that I'm thoroughly satisfied...",5
tgwutfgfoSsSb0ShH_dpJQ,zpFu-vROoNz2Vo4BjkRQeA,My family and I love the food from Xaga. We usually order delivery online and each time the food gets delivered within a short period of time. If you're...,5
jOUrJMjBmNyDrIDHYlu5Yw,zpFu-vROoNz2Vo4BjkRQeA,"Xaga absolutely nails it again. Today was delivery. The online ordering experience is incredibly user friendly, either from a computer or smartphone....",4
7hK1q_VO80sw4kGSAQZwmw,zpFu-vROoNz2Vo4BjkRQeA,"Food is ok, price is expensive. The lady pick up the phone for order is unfriendly and rude. 
Upside: the restaurant decor is pretty when I went to pick up.",2
RHptqagSIPtLuP0_N7ddCQ,ezp7JUFZ6D-mWQDm0IFxNg,I've been hitting up this bougie bodega since '07.  Whether it's to grab a seat at their sushi bar or pick up some ginger tea. I don't mind overpaying a...,4
jCkXzwl3ssy3auvATOWfuA,ezp7JUFZ6D-mWQDm0IFxNg,"This place is so outrageously expensive it's insulting.  You will pay a 30-50+% premium over other local stores with no better quality, service, or speed to...",1
OBfoiOq255RasDHcC34jJw,ezp7JUFZ6D-mWQDm0IFxNg,"$5 credit card minimum

Fuji apple the size of my face for .99/lb. The BEST deal I've seen since I moved to brooklyn. Ben & Jerry's icecream selection is...",4
h29IdlK7W3zFJCPUYAA8yg,VY_Zo4OofWTwI72hzb6iYw,"Thank you to the restaurant for being open to takeout food. We were looking through many places and everything was closed, even for takeout, due to the...",5
cVH7O7H1fVHg6SfDL2euNw,VY_Zo4OofWTwI72hzb6iYw,My boyfriend asked me what was in the mood for and I said Sushi. We googled this place to see if they had Dine-in availability and they sure did. My first...,4
NxL08l4O818p3rLaVBCiSA,VY_Zo4OofWTwI72hzb6iYw,"Used to love this place and ordered from them and eat in all of the time, however I guess all good things must come to an end at some point. And that point...",2
t3Zs-igVHyt-JrVAU3H-GQ,HEUujH5ysGjaU3S4eLeO2g,"Pretty good sushi, I wish they added the pink sauce without having to ask for it but I get it, it has an extra charge. The cheese wantons are also good!...",4
7uBTnlv8Kb76zLuSgXPk6A,HEUujH5ysGjaU3S4eLeO2g,"This place has risen to the occasion in these crazy times. Place your order and pay by phone, then pick up at the entrance. No contact, no hassle. 

I was a...",5
T23R7nA8aunaoVQ_4942Pw,HEUujH5ysGjaU3S4eLeO2g,"Very good Chinese food. We drive a little out of the way to pick up here, but it's worth it. Their fried rice is very good and they have egg in it also....",5
DA5jzLd_reji414U4sO9WA,Ld_ueNsJVWkm6-QlGS81zA,Great choices of lunch special. Customer service is good and packaging is good also for take out.,5
LRtfhmqwmMJV9O_9-cIVGg,Ld_ueNsJVWkm6-QlGS81zA,Food was delicious and portion was enough to feed four with a bento box! Will definitely order again! Thank you Marathon Sushi for your service during covid,5
Q0KKGzqBOfEX3fuRHmg6SQ,Ld_ueNsJVWkm6-QlGS81zA,I've been coming here for a few months now. At first i was skeptical because it was my only option for sushi at the moment. This place is the best sushi...,5
D266P4KxyVjYM2ymltxeHw,OPZdWfI1DyLZTLPeDM91pQ,Obsessed with this new place! Everything is so fresh and delicious! The ingredients are really tasty. I always order for pick up and it gets made so...,5
KsrxXcs3yFtCs7ivjDeEgA,OPZdWfI1DyLZTLPeDM91pQ,Yummmmm!!! The bowl is for a good price. I got the make your own bowl:) what stood out to me was the kani salad here because they actually mix the...,5
ZfJ3T91y_UPU-CStA9648g,OPZdWfI1DyLZTLPeDM91pQ,"The Spicy Mayo was not that great, I can't really think of any words to describe what it really tasted like other than ""cheap."" The spicy tuna was good but...",2
cl5zxJq4FwaaUYuSSFTbKg,zJJqa7U26QsGC02OEgL5lw,My friend heard about this place from a coworker so we decided to check it out. During covid they only offer takeout and it took about 1 hour 30 minutes...,4
xXNaCIHdTtxTRbqOHGwq-A,zJJqa7U26QsGC02OEgL5lw,Came upon this place while searching for sushi spots in Nassau County. I could tell by the pictures that this was an authentic Japanese restaurant. While...,5
abtuzEUjm5LEEt7PV32oLQ,zJJqa7U26QsGC02OEgL5lw,"Still the best and still my fave!!

These whiney reviewers who are bitching about the udon looking sad or that sushi is subpar clearly only go to sushi...",5
jeGIJNPlZCBwJR0Kt002RQ,TZHSUURWoKgRBbIjAeRMig,"Excellent restaurant. We've been many times and always terrific service and fresh food. 

Nicely made cocktails as well. Highly recommend if in the area.",5
kBJKnrcIRcGAPtlCXsDEGw,TZHSUURWoKgRBbIjAeRMig,Decent asian fusion restaurant in town of Garden City with a variety of Chinese and Japanese options including sushi and sashimi. Pros: has online ordering...,3
h3HADP9oW745w9nrfpXxxw,TZHSUURWoKgRBbIjAeRMig,"Solid suburb sushi, at reasonable prices. Friendly staff and nice, cool, clean dining area. 

Holds up just as well for takeout!",4
teNDb6IsbMvw1oJbAwAwpQ,w-cs_11YilgkXL1TLXzIaA,"Unique specialty rolls - particularly liked the Spicy Yellowtail and Raymond. Thought the fish was fresh and the Raymond was flash-fried to perfection. 

I...",4
67hd0SDzCdXn9TiuDyc1kQ,w-cs_11YilgkXL1TLXzIaA,This remains a great local sushi restaurant with friendly service and excellent fresh fish imaginatively presented. It's a good choice for take-out.,4
yk-CuI1muogQ8hGS9OcxuA,w-cs_11YilgkXL1TLXzIaA,The sushi here is good - the review is about the delivery. *Twice* now I've ordered delivery and had to call after nearly 3 hours after placing my order and...,1
utcVGczR-jQdbKS4cMESVA,cLxp5gIPWIhmvpmdPo7BsA,Hidden gem in Jackson Heights! Delicious sandwiches (highly recommend the beef with cheese and ask for it to be heated if eating there). There are 2 tables...,5
_ztnQ-cZ23vsB4WIsYizaw,cLxp5gIPWIhmvpmdPo7BsA,"This is a small takeout place that has the best rice sandwiches! Looking at the pictures on yelp, I didn't know if it was going to be a long wait. When I...",5
0AwgQqbrbJKiQ14xUpyGRA,cLxp5gIPWIhmvpmdPo7BsA,I miss this place so much! I used to live just a block or two from this cute little shop. Oda was the sweetest person ever and always crafted delicious...,5
UfXEEWfEUKiCpBzbvpW-nA,VpInBiE272MaN1Hi0DA-Zw,"I live right by Sachi and it is a great place for fast, tasty sushi. I ordered for pickup and within 15 mins it was ready. Is definitely a go to for me for...",4
PaErGg-z7pa615FZYkkIsA,VpInBiE272MaN1Hi0DA-Zw,We had lunch here on thier outdoor patio space during new opening assimilation for covid. It is a very clean and sanitary space. They used disposable plates...,5
RPNQg7FJ2WIjfF3zlPKCaQ,VpInBiE272MaN1Hi0DA-Zw,"Good and fresh.  Highly recommend this place. I love it :)

I've ordered from them in multiple occasions and never ever had an issue",5
lFqQ9pCnDG971C0GOkdqDg,AnrLdpW6G-tXQ7xhBYiA5g,"While many dining establishments in New York suffered after de Blasio banned indoor dining a second time, Azasu seems to thrive in the post-COVID outdoor...",5
2RfGPlGlXbPz1d4SzpRhcw,AnrLdpW6G-tXQ7xhBYiA5g,"One of the most memorable dining experiences we've had! The staff was incredibly attentive and kind. The food was amazing and flavorful, and there was just...",5
jGxNBpGiS2-Fu88vVcVf7Q,AnrLdpW6G-tXQ7xhBYiA5g,"HIGHLY recommend making a reservation at Azasu! I've yet to experience outdoor dining inside a kotatsu, but it was everything we wanted and more. Not only...",5
MUPfU42PR3GIAlHULZdDIQ,kq7fKh7mOt-ctn8dRHFpEA,"I enjoy ordering their lunch specials for their rolls for its price point and also how filling it is. Ordered during dinner recently, and still was decently...",5
Y4eO-Ks20tiJNjbWcxivhQ,kq7fKh7mOt-ctn8dRHFpEA,I used to go Chidori often because it is located right out of subway station where I have to pass by every day after work. It is the second time I ordered...,5
Ow12pvgWvtqWZYtXESPHGQ,kq7fKh7mOt-ctn8dRHFpEA,Go to place for competitive priced sushi rolls! All others in the same neighborhood charges a bit more. Chidori keeps their prices low to be competitive!...,5
BDHRd5Z15bQFL2foJlnM8g,CKvBgB53Y4qs0A_QskDAag,I ordered some rolls for dinner and was pleased with the quality. I usually drive 30+ minutes to eat sushi and am very happy that I have found local sushi...,5
eenyLJNI5C1ndagSM-YUPA,CKvBgB53Y4qs0A_QskDAag,"Amazing local sushi restaurant!!!!! Very cozy, good quality of food plus 10% discount during lunch hour!",5
esKJQs3yzuul1rRJerqZiA,CKvBgB53Y4qs0A_QskDAag,Decent sushi spot for lunch open during odd hours - So if you get caught hungry in midtown you can come here for a decent sushi sashimi lunch. I am...,4
bopTu_iLQus-fKgreWBD7g,E2iVryn6HcywAwkQP5Xecw,We order from this place a lot. We discovered it by chance about a year ago and it's been really great food every time. We always order through DoorDash but...,5
xj-znzev9P6QrGQ9T-FmoQ,E2iVryn6HcywAwkQP5Xecw,"This place has no contact pickup and ordering which is great during this COVID time. I placed an order at the place for shrimp tempura roll, fire cracker...",5
j9Hg3Bghp3aGwzDChjUAsA,E2iVryn6HcywAwkQP5Xecw,Exceptionally good sushi at a fair price as well.  We order for delivery through doordash often and they are always top notch.  We have tried all the places...,5
Wke889F0ZCzZ3avYxzH7JQ,i_q57YjbX1ZZkV4fP1KloQ,"Got takeout from here and the food was pretty good.  I got a few sushi rolls, a Chirashi, and a chicken teriyaki.  Everything tasted good, though the prices...",4
9Eknz49yAbRkNjPl5A91AA,i_q57YjbX1ZZkV4fP1KloQ,Was in town and wanted to pick up Japanese to go.  I like the menu so decided to order from here.  I got chicken teriyaki.  I thought the food was jus...,3
6eC69PBnxJZBS4GyseYRwQ,i_q57YjbX1ZZkV4fP1KloQ,THIS PLACE IS A TOTAL RIP-OFF; TAKE YOUR MONEY ELSEWHERE. Ordered takeout to try to support them. Ordered king salmon maki roll  $13.00.  got it for my...,1
7vcu2KS5nxawZjMQVzIeoA,u8seGm3CnP6RGEiimftUIQ,"Heated outdoor seating, attentive covid friendly staff and our meals were served quickly. The miso soup was hot and tasty, the sushi was fresh and presented...",4
lIzEHOas3A0gvMp5PF0vUg,u8seGm3CnP6RGEiimftUIQ,"Really solid local sushi spot - nothing that will blow you away but consistently decent for take out sushi. Their pricing is ok, fish quality is fair, and...",4
uLXzD18vL0bQ7gPKB9wh4A,u8seGm3CnP6RGEiimftUIQ,We did a take out from this place. It is nice to eat sushi after craving for a long time. I just warm them up a little bit through microwave for the rolls....,4
zksB0C8QsNavkBGl0Wb1vQ,7KvhIbqUyJ-B_37hOh4PxA,"Great place for amazing sushi! The menu is so extensive today I picked two sushi (1) firecracker roll which included tuna, crunch, eel sauce, spicy mayo,...",5
y_1viJhnzXoDNcbPkwGZcg,7KvhIbqUyJ-B_37hOh4PxA,This is my reg. Take out place I always get my dinner from. This small family owned restaurant is nice and welcoming. The owner is very polite and nice to...,5
glmWhF8smiZdrYpaGXZXBA,7KvhIbqUyJ-B_37hOh4PxA,Excellent and fast service!! Sushi is really good. I will definitely be coming here again :),5
B_68w5jk6kmwdcqMLGaeWQ,Bc8ZNi6gxhyxw_9lGSS8VA,I've had Hana pre Covid and during Covid. We did curbside pickup during Covid and the food was delicious and ready on time. The quality of the food is...,5
SCgoAF7lZhjPSv2PGqtHKw,Bc8ZNi6gxhyxw_9lGSS8VA,Went with my cousin over the summer since we were craving some good sushi. A friend recommended this place and boy was he right on the money. Ordered the 10...,5
B5rvebOdUnbr5I3YOtyBtw,Bc8ZNi6gxhyxw_9lGSS8VA,"Excellent fresh sushi and sashimi.  This is REAL sushi, not takeout quality and not one of those restaurants that have both Chinese and Japanese food.  This...",4
vEJB_v1BPizZwN_XsR8ApA,4R0iJEhzeiuh62nHivqf9Q,Had delivery yesterday for the first time. Ate there a while ago and I never really pass it so kind of forgot about it. Everything was really delicious. The...,5
8z0YDba_f9z38XfLtJWObw,4R0iJEhzeiuh62nHivqf9Q,"Love them!  I haven't eaten at the restaurant yet but have ordered delivery many times.  Their rainbow Naruto rolls are amazing, as is the miso soup, and...",5
RixcQfuAprb93UyJud1HUA,4R0iJEhzeiuh62nHivqf9Q,"Always excellent food and service! During this pandemic, their delivery service has been fast and food is always hot and fresh!  Delivery driver wears a...",5
OeGP-2ZAqP0sf3RyIpXxTA,56rTisZA_iEekMsyZHvSHQ,"Super clean, quick and yummy food!!.. I felt like I needed to eat a little healthier since *ahem* the scale hasn't been moving down in a bit. Lol 

I...",5
EPPj_uQMqN9s7k87uNcn_Q,56rTisZA_iEekMsyZHvSHQ,"The delivery was incredibly fast and the food was delicious! Thank you for the free tuna burrito! Due to COVID, we moved everything from package to our own...",5
Fxy5pJb46ec68BjuMkHpZg,56rTisZA_iEekMsyZHvSHQ,"i had chives pancake, spicy sliced beef organs, and spicy bobo. they are all incredibly delicious and freshly made! will order delivery again!!!",5
DoI7aS3KyvIblhcWLvNLUQ,awvl9pC0RW8PT5A3NeLGMg,"I'll preface this with a few things, I've driven here many times, and honestly reading reviews from 2019 my expectations were high . I've been to the other...",5
3hhaAMhRSEG1vcKCk7ig0g,awvl9pC0RW8PT5A3NeLGMg,This place had amazing appetizers super delicious. Social distancing was definitely implemented. I have to say hands down the best sushi I ever had. We were...,5
cI5G2D-tKoTYG9OW3oIbCQ,awvl9pC0RW8PT5A3NeLGMg,"Great sushi, great service, average atmosphere. BYOB and all you can eat. The menu offers majority of their special rolls on the all you can eat option so...",4
yO4NTwFK_bhg4Q-vFgQcTg,iiZpFWVd1Cmd-cSOanmXAA,"Decent food for the cheap prices. More importantly, I felt very safe. The staff wore masks and gloves, and provided hand sanitizer. We saw another party...",4
4ds-n5syIpduzKRNnBQ1FA,iiZpFWVd1Cmd-cSOanmXAA,"Being from around the neighborhood, I am such a big fan of this place. I have only gotten takeout & delivery so this review is geared towards that. Every...",4
JiHfupdZCHey5zNcEznbSw,iiZpFWVd1Cmd-cSOanmXAA,I have dined at the restaurant and have picked up take out. The soups and noodle soup dishes are quite good. The various broths allow you to change things...,4
eHTofHddUlr16lSvFCy6BQ,fUHoQQ1-TxQPnAwMSM9xeA,"I've been back a few times during COVID for outdoor dining and my experience has been better and better each time. The food always comes out super fast, and...",4
QXKZJ2WNa_DVgqO0nNJB_Q,fUHoQQ1-TxQPnAwMSM9xeA,One of my favorite All You Can Eat sushi places in Queens. The menu for AYCE ranges frok sashami to sushi rolls to teriyaki to fried oreos! I love coming...,5
AVADf47SXmKxMfl6aoPhIA,fUHoQQ1-TxQPnAwMSM9xeA,"We have been eating at this restaurant for years now, and we were horrified to hear that it was closing due to the pandemic. Like ET, it came back to life...",4
JQUdmJIW__yYJkNU-0wc4g,kYPmWLia5U-Pt66-rjpRPQ,The staff seemed kind and good spirits during these times.  We didn't get to sit in and eat due to covid. The inside looks very nice inside. The cashier...,5
1gUAu0LRr850lGcPnhWhcA,kYPmWLia5U-Pt66-rjpRPQ,"Amazing, warm and friendly staff
Delicious, fresh and quality food 
Order is correct every single time with attention to food allergy needs
Finally back for...",5
PrT2IulvvyjQinfyGlLLww,kYPmWLia5U-Pt66-rjpRPQ,Food and service was spectacular. Glad that the restaurant is getting the good business that they deserve during this quarantine,5
otAs4zaJX5M5gCPq5VRmdA,VIur-OanRPkNvbo9rXRlEQ,"We were in the mood for some dim sum this Sunday afternoon. Delivery was fast. We got an assortment of dumplings, all delicious and handmade. Our favorite...",5
oALYOFwzgIF1FvH6Vfgavg,VIur-OanRPkNvbo9rXRlEQ,"I love dumplings, and having heard so much about East Wind Snack Shop having some of the best in the city, I had to try them out, and he the chance to stop...",5
mJROoe0d_hU8Kz_Ac_ZejQ,VIur-OanRPkNvbo9rXRlEQ,Was looking for a place to do takeout on a Monday and for some reason every single thing was closed but East Wind Snack Shop was here for us. We called in...,4
OnE-jaZ6X4w1hgpJG6bLRA,QYp_ZdV3tj6bcclyzMbRGw,"Perfect sushi for a COVID takeout Friday night. Sushi was fresh and flavorful. Pickup was easy and safe. 

Finding Nemo, Sexy Roll and Yummy yummy were...",5
aLff7w3XAGXVuphGsvDe_Q,QYp_ZdV3tj6bcclyzMbRGw,highly recommend this place they have the the best sushi in town !! best Sushi,5
AAjdTGOGrfLH3-CCCZdZWA,QYp_ZdV3tj6bcclyzMbRGw,"The place is a bit run down. However, the food and service are good. I've had better sushi in the five boroughs. Finding good sushi in Long Island is...",4
-4erW3BvB3wpa0QBHSzajg,L09cc-gNW8LNvKr1p9qYFg,"Ordered a sushi platter, a few rolls and pork tonkatsu for takeout as they are not offering in house dining during the pandemic. What a treat! Delicious!...",5
89AbA6OoWpxwX2fnRmaL6w,L09cc-gNW8LNvKr1p9qYFg,My go to place on the whole long island! Particularly the weekly highlight of mine is this pandemic time. Love love love the sushi. Never disappointed.,5
7K3jFPpfHiihcW2q02_5Ww,L09cc-gNW8LNvKr1p9qYFg,My husband and I was being risky and tried to find a table on valentines night without reservations since we weren't sure when we would get out of work. I...,4
KyMQIK25J_fa5hsZgKtekg,whXmncdaFnxCoMs_QhFh0g,This is our standard go to spot for take out/delivery sushi in Westfield. The sushi and sashimi are always fresh and well prepared. They also do roll combos...,4
qWoDsoTdSMv5w-G2wphqVg,whXmncdaFnxCoMs_QhFh0g,"Don't waste your time ordering here - even after 6 months of Covid, these owners can not handle their business.",1
c8MUTPBArdmIrUEdXMuPTg,whXmncdaFnxCoMs_QhFh0g,"I was in the hospital with food poisoning here, shortly before they sold. Such a shame...we had been going for many years.",1
2aejj4UkAzW7l2xgy7NfFw,MAd2l4Cmgk8r8v0FxIBsVQ,"A great Japanese spot tucked away in northwest of Staten Island. I called in for a pick up and by the time I arrived, it was ready in a timely fashion. Due...",5
kedaEbnMpD9D9VqDcYOurw,MAd2l4Cmgk8r8v0FxIBsVQ,I always order here on my HD and lowes run.  Called in for a pickup order. Quick and easy. My goto is: Chix Teri with noodles and veggies. Bubble tea is...,5
2ykaAxP51YvRTZ__a13IqQ,MAd2l4Cmgk8r8v0FxIBsVQ,"This is by far the best place for sushi  that I ever had. My daughter and I always get the volcano roll, and recently I tried the fried dumplings  and OMG...",5
_oddOa2lQtKf40qTwUzygg,mHBhUxHgDGjsB1LJl4qW0w,"Headline: MARTINI CHANGE. Guys, I've been here a million times and my most recent COVID era visit blew me away. I order my normal Cosmopolitan because I'm...",5
Hq0yncbTWzkh8JHpnCqflA,mHBhUxHgDGjsB1LJl4qW0w,"Always been a go to for prime rib, french dip, and cashew kale. During the shelter in place they were still serving take out and delivery. Kelsey customized...",5
Jm0FFPdvKMIjXdntehHxTg,mHBhUxHgDGjsB1LJl4qW0w,This was my first visit to their Midtown-East location.  I have been to their Park Avenue South establishment many times during past years and have always...,5
YWBr7-iAUr8zGxb_2X72xg,_byoUiZdZvS1QE_Szbvu0w,"Love this place. 
Beef momos. So good. 
The dry chicken chilly is so good. 
Hot n Sour soup you get lots of tofu & chicken if you want it. 
The dishes are...",5
KxHnwswgxoIlJR1De3ghmQ,_byoUiZdZvS1QE_Szbvu0w,"We were the only customer in this restaurant on a rainy cold Sunday for lunch.  The service was great. 

I had read through the reviews and knew what I...",4
J8kh7IvK-xG2dK1pI3v0kQ,_byoUiZdZvS1QE_Szbvu0w,How is this place not packed to the gills? This is some of the best food in queens! I feel like I've uncovered a secret restaurant and no one else knows...,5
yJm8UoZKaY1ezsN5phh6Pg,BJT8aEHbK538gJ8Cx8AQVQ,"Red Moon was one of my pre-pandemic sushi spots. I came here with a friend at least once a month. It's unassuming because it's inside a hotel, so you'd...",5
uwF0VogJdBxKyuZC-0-8vA,BJT8aEHbK538gJ8Cx8AQVQ,"Food is ok, though I had better elsewhere. I ordered lunch special beef bento box that came with sushi, beef, rice, and some dumplings. Miso soup was...",3
Ti20vt6AZBKx9w4CDKVLyw,BJT8aEHbK538gJ8Cx8AQVQ,Doesn't look like much when you walk past it because the restaurant is located in the back of the lobby of Night Hotel and there were a couple of ambiguous...,3
xxzZe3UVa9CGFm8H9VeiuQ,YUupWsGbZx-bGea9fdmW4w,"Great neighborhood spot that fills the much needed gap between fancy sushi and cheap takeout that you can't dine in at. 
The service is always excellent and...",5
pAn7KGLLBgG65U0a_su4aw,YUupWsGbZx-bGea9fdmW4w,Pretty solid sushi spot on UES. They have a large selection and the quality is good. I ordered for takeout and it's usually ready fairly quickly. Staff at...,4
RThER4TeledzUvwDOau8DA,YUupWsGbZx-bGea9fdmW4w,"One of the best sushi places on the UES. I ordered the combination lunch box special. It came with a ton of food: teriyaki salmon, California roll, pieces...",5
pBfq9MlPtAcNuWQyLdwL4Q,YB1_2c2KAgAUz4Y1U5WaJA,I ordered the pad see yu noodles and drunken noodles here. The food is actually really good and the portions are decent. The hibachi chicken and fried rice...,4
eep2_b7TXElBq3wwJrpN4Q,YB1_2c2KAgAUz4Y1U5WaJA,"Food was exceptional. Did not have the authentic Thai taste, but it was still good. Probably due to the fact that they are Chinese owners and cooks. My Tom...",4
dCZWaRypuxkSmv0YCfqylA,YB1_2c2KAgAUz4Y1U5WaJA,I ordered sushi (Sushi Sashimi Combo for $24.95) from this place and had it delivered. The sushi was good and my order came with the salad and miso soup....,4
VZLRHWH-G8q8V7PO2hBMCg,ZxGnVk-eHyVeAT2h0uq7Bw,"I've always enjoyed their food. They are reasonably priced as well so it's a win win. I've never actually sat in and ate there but since COVID hit, it's...",5
54xQCugMLLuZauygOQSJUQ,ZxGnVk-eHyVeAT2h0uq7Bw,"OMG, PP Boy Japan Teriyaki & Sushi was simply remarkable. The rates are pretty moderate as well. Most of the food items are excellent, their menu is very...",5
0wYKaCGWC_iU6eIiYGmdcg,ZxGnVk-eHyVeAT2h0uq7Bw,"My go to chicken teriyaki spot when I'm in the area, get the double meat.. it's so worth it!! I especially enjoy the burnt pieces.. their salad dressing is...",4
jKRXPcHUy--wkBSQd3imEg,ym21beAL2bMKOrt9QiYY8g,"Ordered takeout from here as part of the covid version of restaurant week, and it was great! Every part of the sushi bento box was delicious, except maybe...",5
bvQbtsR4VAC-HDigsR0xow,ym21beAL2bMKOrt9QiYY8g,Outdoor dining only due to COVID. Outside seating was nice and the customer service was great. The martini recommendations by the server were amazing. In...,5
u4vcAr4BkB-k0WygjCOE_A,ym21beAL2bMKOrt9QiYY8g,"The place is clean, and the sushi tastes fresh. Would be great if there were online delivery options!",5
